id;invoice_id;payment_date;amount_paid
1046;1139;2014-10-15;45
1047;1140;2015-05-25;45
1048;1141;2016-04-11;45
1049;1142;2017-12-21;45
1050;1143;2018-10-04;45
1051;1144;2013-04-02;25
1052;1145;2014-11-11;83.17
1053;1146;2015-04-17;25
1054;1147;2016-06-27;25
1055;1148;2017-08-11;25
1056;1149;2018-09-03;17.58
1057;1150;1988-05-13;45
1058;1151;1989-05-11;48.42
1059;1152;1990-10-06;45
1060;1153;1991-05-14;45
1061;1154;1992-09-18;45
1062;1155;1993-08-03;45
1063;1156;1994-10-08;45
1064;1157;1995-04-22;45
1065;1158;1996-08-15;45
1066;1159;1997-06-12;45
1067;1160;1998-09-05;45
1068;1161;1999-05-04;45
1069;1162;2000-08-28;45
1070;1163;2001-04-22;45
1071;1164;2002-09-16;45
1072;1165;2003-03-19;45
1073;1166;2004-09-12;45
1074;1167;2005-12-02;45
1075;1168;2006-03-20;45
1076;1169;2007-12-22;45
1077;1170;2008-06-11;45
1078;1171;2009-05-05;45
1079;1172;2010-05-10;45
1080;1173;2011-04-01;30.69
1081;1174;2012-04-13;36.7
1082;1175;2013-10-18;45
1083;1176;2014-08-26;45
1084;1178;2016-12-01;45
1085;1180;2018-08-13;45
1086;1181;2017-12-04;45
1087;1182;1997-07-18;0
1088;1183;1998-04-24;0
1089;1184;1999-09-24;0
1090;1185;2000-09-25;0
1091;1186;2001-06-08;0
1092;1188;2003-04-17;0
1093;1189;2004-11-09;0
1094;1190;2005-07-20;0
1095;1191;2006-07-11;0
1096;1192;2007-06-27;0
1097;1193;2008-06-28;0
1098;1194;2009-09-13;0
1099;1195;2010-08-16;0
1100;1196;2016-10-18;45
1101;1197;2017-08-05;45
1102;1198;2018-11-23;7.33
1103;1199;1989-08-14;0
1104;1200;1990-04-08;0
1105;1201;1991-09-13;0
1106;1202;1992-06-08;0
1107;1203;1993-07-01;0
1108;1204;1994-04-26;87.79
1109;1205;1995-04-25;0
1110;1206;1996-08-06;0
1111;1207;1997-10-25;0
1112;1208;1998-07-10;0
1113;1209;1999-08-09;0
1114;1210;2000-04-28;0
1115;1211;2001-08-11;0
1116;1212;2002-11-08;0
1117;1213;1984-11-17;45
1118;1214;1985-05-14;45
1119;1215;1986-04-08;45
1120;1216;1987-07-22;45
1121;1217;1988-03-05;45
1122;1218;1989-09-07;45
1123;1219;1990-04-12;45
1124;1220;1991-05-02;45
1125;1221;1992-09-20;45
1126;1222;1993-10-26;45
1127;1223;1994-04-06;45
1128;1224;1995-11-27;45
1129;1225;1996-10-18;45
1130;1226;1997-04-17;45
1131;1227;1998-09-07;45
1132;1228;1999-06-28;45
1133;1229;2000-11-11;45
1134;1230;2001-03-19;45
1135;1231;2002-11-10;45
1136;1232;2003-11-24;16.55
1137;1233;2004-06-19;45
1138;1234;2005-03-17;45
1139;1235;2006-06-20;45
1140;1236;2007-08-13;45
1141;1237;2008-05-09;45
1142;1238;2009-12-03;45
1143;1239;2010-10-20;45
1144;1240;2011-08-15;45
1145;1241;2012-09-10;45
1146;1243;2014-08-24;45
1147;1245;2016-06-18;45
1148;1247;2018-07-26;45
1149;1248;2015-04-21;45
1150;1249;2016-04-10;45
1151;1250;2017-10-12;45
1152;1251;2018-05-08;45
1153;1252;2005-07-06;45
1154;1253;2006-06-19;45
1155;1254;2007-03-11;45
1156;1255;2008-05-12;45
1157;1256;2009-12-14;45
1158;1257;2010-10-01;45
1159;1258;2011-05-28;45
1160;1259;2012-06-21;45
1161;1260;2013-07-08;45
1162;1261;2014-07-11;45
1163;1262;2015-03-13;45
1164;1264;2017-10-14;45
1165;1265;2018-11-09;45
1166;1266;1993-11-11;45
1167;1268;1995-05-23;45
1168;1269;1996-10-26;45
1169;1270;1997-07-07;45
1170;1272;1999-10-04;45
1171;1273;2000-10-06;45
1172;1274;2001-12-18;45
1173;1275;2002-04-03;45
1174;1276;2003-04-21;45
1175;1277;2004-11-24;45
1176;1278;2005-08-09;45
1177;1279;2006-09-20;45
1178;1280;2007-05-21;45
1179;1281;2008-10-20;45
1180;1282;2009-11-19;45
1181;1283;2010-06-13;45
1182;1284;2011-03-17;45
1183;1285;2012-12-13;45
1184;1286;2013-06-22;45
1185;1287;2014-06-12;45
1186;1288;2015-05-27;67.62
1187;1289;2016-09-17;45
1188;1290;2017-04-18;45
1189;1291;2018-12-22;45
1190;1292;1989-03-03;0
1191;1293;1990-04-04;0
1192;1294;1991-11-16;44.3
1193;1295;1992-07-03;0
1194;1296;1993-11-12;0
1195;1297;1994-08-26;0
1196;1298;1995-11-28;0
1197;1299;1996-09-10;0
1198;1300;1997-03-20;0
1199;1301;1998-12-16;0
1200;1302;1999-03-18;0
1201;1303;2000-07-05;0
1202;1304;2001-09-05;0
1203;1305;2002-08-24;0
1204;1306;2003-06-02;0
1205;1307;2004-10-25;0
1206;1308;2005-08-08;0
1207;1309;2006-10-13;0
1208;1310;2007-07-17;60.19
1209;1311;2008-09-04;0
1210;1312;2009-09-05;0
1211;1313;2010-09-05;0
1212;1314;2011-06-25;0
1213;1315;2012-09-28;0
1214;1316;2013-03-12;64.05
1215;1317;2014-10-19;0
1216;1318;2015-03-25;0
1217;1321;2018-06-16;73.99
1218;1322;2010-03-21;72.15
1219;1323;2011-05-13;0
1220;1324;2012-05-05;0
1221;1325;2013-08-11;0
1222;1326;2014-10-26;0
1223;1327;2015-05-01;0
1224;1328;2016-03-27;0
1225;1330;2018-12-21;0
1226;1331;1994-11-28;24.38
1227;1333;1996-07-09;45
1228;1334;1997-04-06;30.35
1229;1335;1998-09-06;45
1230;1336;1999-04-28;45
1231;1337;2000-12-06;3.73
1232;1338;2001-05-11;45
1233;1339;2002-05-05;45
1234;1340;2003-03-27;45
1235;1341;2004-07-05;45
1236;1342;2005-05-05;45
1237;1343;2006-08-17;45
1238;1344;2007-04-14;45
1239;1345;2008-05-24;54.06
1240;1347;2010-06-17;45
1241;1348;2011-08-01;45
1242;1349;2012-09-02;45
1243;1350;2013-12-12;45
1244;1351;2014-12-12;45
1245;1352;2015-03-15;45
1246;1353;2016-09-06;45
1247;1356;1999-06-15;25
1248;1357;2000-07-01;25
1249;1359;2002-11-09;25
1250;1360;2003-07-02;25
1251;1361;2004-10-21;25
1252;1362;2005-09-20;25
1253;1363;2006-11-19;25
1254;1364;2007-12-02;25
1255;1365;2008-08-15;25
1256;1366;2009-08-14;25
1257;1367;2010-12-13;25
1258;1368;2011-06-20;25
1259;1369;2012-06-26;25
1260;1370;2013-04-16;25
1261;1371;2014-08-10;25
1262;1372;2015-03-09;25
1263;1373;2016-03-06;25
1264;1374;2017-07-03;25
1265;1375;2018-07-26;25
1266;1376;2012-09-02;0
1267;1377;2013-10-04;0
1268;1378;2014-03-22;0
1269;1379;2015-08-22;0
1270;1380;2016-08-09;0
1271;1381;2017-03-16;0
1272;1382;2018-10-17;0
1273;1383;2006-07-13;0
1274;1384;2007-04-04;0
1275;1385;2008-12-08;0
1276;1386;2009-08-07;0
1277;1387;2010-05-01;0
1278;1388;2011-10-17;0
1279;1389;2012-09-22;0
1280;1390;2013-04-02;0
1281;1391;2014-08-14;0
1282;1392;2015-05-12;0
1283;1393;2016-09-09;0
1284;1394;2017-12-14;0
1285;1395;2018-05-20;0
1286;1396;2011-11-24;45
1287;1397;2012-11-06;45
1288;1398;2013-04-04;45
1289;1399;2014-04-11;45
1290;1400;2015-12-19;45
1291;1401;2016-06-08;85.59
1292;1402;2018-03-18;45
1293;1403;2016-05-28;20
1294;1404;2017-07-14;20
1295;1405;2018-11-11;20
1296;1406;1991-06-01;45
1297;1407;1992-11-02;45
1298;1408;1993-09-19;45
1299;1409;1994-12-19;45
1300;1410;1995-04-17;45
1301;1411;1996-03-27;45
1302;1412;1997-11-28;45
1303;1413;1998-08-17;45
1304;1414;1999-08-03;45
1305;1415;2000-10-07;45
1306;1416;2001-04-19;47.72
1307;1417;2002-07-03;45
1308;1418;2003-04-16;45
1309;1419;2010-05-28;45
1310;1420;2011-06-22;45
1311;1421;2012-06-22;45
1312;1422;2013-04-02;45
1313;1423;2014-06-01;44.67
1314;1424;2015-07-13;45
1315;1425;2016-04-07;45
1316;1426;2017-08-04;45
1317;1427;1989-11-16;20
1318;1428;1990-04-03;20
1319;1429;1991-09-26;20
1320;1430;1992-12-06;20
1321;1431;1993-03-24;20
1322;1432;1994-10-11;20
1323;1433;1995-06-26;20
1324;1434;1996-09-21;20
1325;1435;1997-06-06;20
1326;1436;1998-12-09;20
1327;1437;1999-04-04;20
1328;1438;2000-12-03;20
1329;1439;2001-08-13;20
1330;1440;2002-06-24;20
1331;1441;2003-10-13;20
1332;1442;2004-11-21;20
1333;1443;2005-11-08;20
1334;1444;2006-09-28;20
1335;1445;2007-12-10;20
1336;1446;2008-08-14;20
1337;1447;2009-07-23;20
1338;1448;2010-10-17;20
1339;1449;2011-08-01;20
1340;1450;2012-10-04;75.02
1341;1451;2013-10-11;20
1342;1452;2014-04-16;20
1343;1453;2015-05-19;20
1344;1455;2017-03-27;20
1345;1457;2014-12-06;15
1346;1458;2015-03-08;15
1347;1459;2016-12-28;15
1348;1460;2017-09-13;15
1349;1462;2012-05-23;25
1350;1463;2013-12-14;25
1351;1464;2014-09-22;25
1352;1465;2015-05-09;25
1353;1466;2016-10-02;25
1354;1467;2017-10-02;25
1355;1468;2018-06-12;25
1356;1469;2011-03-07;45
1357;1471;2013-05-16;45
1358;1472;2014-12-13;45
1359;1473;2015-05-22;64.83
1360;1474;2016-03-26;45
1361;1477;2013-06-15;57.99
1362;1478;2014-09-22;15
1363;1479;2015-08-09;15
1364;1480;2016-06-04;15
1365;1481;2017-07-01;15
1366;1482;2018-08-17;33.1
1367;1483;1995-04-09;45
1368;1484;1996-05-03;45
1369;1485;1997-09-23;45
1370;1486;1998-10-02;45
1371;1487;1999-08-27;45
1372;1488;2000-09-05;45
1373;1489;2001-03-01;45
1374;1490;2002-03-27;45
1375;1491;2003-11-13;59.79
1376;1492;2004-04-13;45
1377;1493;2005-09-01;45
1378;1494;2006-09-24;45
1379;1495;2007-11-22;45
1380;1496;2008-10-11;45
1381;1497;2009-06-27;45
1382;1498;2010-10-20;45.94
1383;1499;2011-12-21;45
1384;1500;2012-03-19;45
1385;1501;2013-05-10;45
1386;1502;2014-04-17;45
1387;1503;2015-07-28;45
1388;1504;2016-09-26;45
1389;1506;2018-05-20;45
1390;1507;1995-08-07;45
1391;1508;1996-03-05;45
1392;1509;1997-10-05;78.08
1393;1510;1998-05-02;45
1394;1511;1999-08-28;45
1395;1512;2000-06-23;45
1396;1513;2001-07-27;45
1397;1514;2002-10-23;45
1398;1515;2003-05-17;45
1399;1516;2004-12-09;45
1400;1517;2005-04-23;45
1401;1518;2006-05-09;45
1402;1519;2007-07-04;26.35
1403;1520;2008-03-03;45
1404;1521;2009-08-17;45
1405;1522;2010-12-27;45
1406;1523;2011-11-27;45
1407;1524;2012-10-17;45
1408;1525;2013-03-01;45
1409;1526;2014-07-04;45
1410;1527;2015-11-19;45
1411;1528;2016-09-01;45
1412;1529;2017-10-12;45
1413;1530;2018-12-17;48.12
1414;1531;1967-08-28;45
1415;1532;1968-07-01;45
1416;1533;1969-11-14;5.04
1417;1534;1970-12-03;45
1418;1535;1971-05-27;45
1419;1536;1972-09-22;45
1420;1537;1973-09-28;45
1421;1538;1974-03-13;45
1422;1539;1975-03-05;40.46
1423;1540;1976-05-11;60.17
1424;1541;1977-11-24;45
1425;1542;1978-04-20;45
1426;1543;1979-10-10;45
1427;1544;1980-12-10;45
1428;1545;1981-07-27;45
1429;1546;1982-09-21;45
1430;1547;1983-09-26;45
1431;1548;1984-10-08;45
1432;1549;1985-05-28;45
1433;1550;1986-08-26;45
1434;1552;1988-12-09;45
1435;1553;1989-05-27;45
1436;1554;1990-03-03;45
1437;1555;1991-05-13;45
1438;1556;1992-09-24;45
1439;1557;1993-08-22;45
1440;1558;1994-08-21;45
1441;1559;1995-07-13;45
1442;1560;1996-03-16;45
1443;1561;1997-05-08;45
1444;1562;1998-03-23;45
1445;1563;1999-10-09;45
1446;1564;2000-07-14;77.86
1447;1565;2001-08-28;45
1448;1566;2002-10-09;45
1449;1567;2003-08-05;45
1450;1568;2004-05-15;45
1451;1569;2005-09-05;45
1452;1570;2006-12-03;45
1453;1571;2007-11-04;45
1454;1572;2008-10-05;45
1455;1573;2009-08-12;45
1456;1574;2010-04-07;45
1457;1575;2011-11-22;45
1458;1576;2012-11-02;45
1459;1577;2013-04-27;45
1460;1578;2014-07-25;45
1461;1579;2015-10-15;45
1462;1580;2016-11-15;45
1463;1582;2018-07-24;70.87
1464;1583;2018-05-24;45
1465;1584;2003-10-01;45
1466;1585;2004-04-14;45
1467;1586;2005-05-18;45
1468;1587;2006-11-05;45
1469;1588;2007-09-24;45
1470;1589;2008-06-24;45
1471;1590;2009-04-16;45
1472;1591;2010-04-28;45
1473;1592;2011-05-24;45
1474;1593;2012-04-25;45
1475;1595;2014-07-25;45
1476;1596;2015-10-22;45
1477;1597;2016-04-26;45
1478;1598;2017-10-09;45
1479;1599;2018-06-08;45
1480;1600;1974-10-19;25
1481;1601;1975-08-10;25
1482;1602;1976-11-20;76.81
1483;1603;1977-04-13;25
1484;1604;1978-08-26;25
1485;1605;1979-11-21;25
1486;1606;1980-09-11;25
1487;1607;1981-05-23;25
1488;1608;1982-06-14;25
1489;1609;1983-05-06;25
1490;1610;1984-05-21;25
1491;1611;1985-04-05;25
1492;1612;1986-08-22;25
1493;1613;1987-05-20;25
1494;1614;1988-10-01;85.26
1495;1615;1989-09-21;25
1496;1616;1990-08-23;25
1497;1617;1991-03-17;25
1498;1618;1992-11-25;25
1499;1619;1993-11-23;25
1500;1620;1994-08-23;25
1501;1621;1995-07-08;25
1502;1622;1996-03-07;25
1503;1623;1997-06-06;25
1504;1624;1998-12-13;25
1505;1625;1999-08-14;25
1506;1626;2000-04-01;25
1507;1627;2001-08-28;66.18
1508;1628;2002-03-17;25
1509;1629;2003-08-13;25
1510;1630;2004-09-19;25
1511;1631;2005-11-26;62.23
1512;1632;2006-06-14;25
1513;1633;2007-04-27;25
1514;1634;2008-09-08;25
1515;1635;2009-05-14;25
1516;1636;2010-05-02;25
1517;1637;2011-04-03;25
1518;1638;2012-07-17;25
1519;1639;2013-09-14;25
1520;1640;2014-10-11;25
1521;1642;2016-03-18;25
1522;1643;2017-03-24;25
1523;1645;2013-03-11;15
1524;1646;2014-05-25;15
1525;1647;2015-12-20;15
1526;1648;2016-05-15;15
1527;1650;2018-03-20;15
1528;1651;2008-07-17;45
1529;1652;2009-03-20;45
1530;1653;2010-12-09;45
1531;1654;2011-06-20;45
1532;1655;2012-08-18;45
1533;1657;2014-09-27;45
1534;1659;2016-05-20;45
1535;1660;2017-10-10;45
1536;1662;1973-07-02;45
1537;1663;1974-06-22;45
1538;1664;1975-04-26;45
1539;1665;1976-10-07;45
1540;1666;1977-05-17;45
1541;1667;1978-06-26;45
1542;1668;1979-07-10;45
1543;1669;1980-12-17;36.58
1544;1670;1981-06-26;45
1545;1671;1982-05-22;45
1546;1672;1983-05-21;45
1547;1673;1984-12-28;38.53
1548;1674;1985-12-19;45
1549;1675;1986-07-06;45
1550;1676;1987-07-14;45
1551;1677;1988-04-18;45
1552;1678;1989-05-12;45
1553;1679;1990-09-01;45
1554;1680;1991-05-21;45
1555;1681;1992-08-13;45
1556;1682;1993-03-09;45
1557;1683;1994-03-19;45
1558;1684;1995-11-08;45
1559;1685;1996-08-15;45
1560;1686;1997-05-24;49.19
1561;1687;1998-06-17;47.89
1562;1688;1999-03-08;45
1563;1689;2000-11-18;45
1564;1690;2001-06-22;45
1565;1691;2002-11-06;45
1566;1692;2003-11-10;45
1567;1693;2004-12-26;45
1568;1694;2005-10-03;45
1569;1695;2006-07-08;45
1570;1696;2007-10-15;14.79
1571;1698;2009-05-16;45
1572;1699;2010-06-07;45
1573;1700;2011-06-18;45
1574;1701;2012-08-21;45
1575;1702;2013-06-06;22.83
1576;1703;2014-12-23;52.1
1577;1704;2015-06-01;45
1578;1705;2016-12-20;45
1579;1706;2017-08-21;45
1580;1708;2005-06-14;45
1581;1709;2006-03-23;45
1582;1710;2007-08-07;45
1583;1711;2008-05-22;45
1584;1712;2009-09-04;45
1585;1713;2010-11-03;45
1586;1714;2011-10-01;76.15
1587;1715;2012-07-11;45
1588;1716;2013-05-20;45
1589;1719;2016-03-16;45
1590;1720;2017-06-01;45
1591;1722;2018-06-12;45
1592;1723;2004-04-07;45
1593;1724;2005-04-14;45
1594;1725;2006-10-03;45
1595;1726;2007-12-16;45
1596;1727;2008-03-03;45
1597;1728;2009-06-16;45
1598;1729;2010-11-09;45
1599;1730;2011-05-27;92.31
1600;1731;2012-06-25;45
1601;1732;2013-09-09;68.18
1602;1733;2014-10-22;45
1603;1734;2015-11-13;45
1604;1735;2016-11-04;45
1605;1736;2017-12-25;45
1606;1737;2018-03-19;45
1607;1738;2011-03-26;45
1608;1739;2012-11-04;45
1609;1741;2014-07-25;45
1610;1742;2015-04-25;45
1611;1743;2016-11-25;45
1612;1744;2017-09-08;45
1613;1746;2000-06-16;45
1614;1747;2001-03-26;45
1615;1748;2002-12-24;45
1616;1749;2003-11-11;45
1617;1750;1991-11-22;45
1618;1751;1992-03-03;45
1619;1752;1993-09-20;45
1620;1753;1994-10-12;45
1621;1754;1995-10-06;45
1622;1755;1996-05-16;45
1623;1756;1997-09-01;45
1624;1757;1998-08-07;49.67
1625;1758;1999-07-04;45
1626;1759;2000-03-28;45
1627;1760;2001-11-23;45
1628;1761;2002-04-25;45
1629;1762;2003-05-06;71.17
1630;1763;2004-04-15;45
1631;1764;2005-07-18;45
1632;1765;2006-09-16;45
1633;1766;2007-07-13;45
1634;1767;2008-10-20;45
1635;1768;2009-06-18;45
1636;1769;2010-06-02;45
1637;1770;2011-04-25;45
1638;1771;2012-12-21;45
1639;1772;2013-04-03;45
1640;1773;2014-07-16;45
1641;1774;2015-06-22;45
1642;1775;2016-04-25;45
1643;1776;2017-12-02;45
1644;1777;2018-08-13;45
1645;1778;2000-06-21;83.3
1646;1779;2001-07-16;0
1647;1780;2002-04-11;0
1648;1781;2003-10-28;0
1649;1782;2004-07-12;0
1650;1783;2005-11-09;0
1651;1784;2006-08-16;0
1652;1785;2007-10-06;0
1653;1786;2008-06-06;0
1654;1787;2009-04-13;0
1655;1788;2010-06-25;0
1656;1789;2011-08-19;0
1657;1790;2012-04-10;0
1658;1791;2013-10-12;0
1659;1792;2014-10-13;0
1660;1793;2015-04-06;0
1661;1794;2016-07-07;0
1662;1795;2017-05-27;0
1663;1797;2000-04-21;45
1664;1798;2001-10-18;45
1665;1799;2002-06-27;45
1666;1800;2003-09-02;45
1667;1801;2004-10-20;45
1668;1802;2005-03-18;45
1669;1803;2006-08-08;45
1670;1804;2007-09-06;45
1671;1805;2008-04-06;45
1672;1806;2009-12-22;45
1673;1807;2010-03-14;45
1674;1808;2011-05-07;98.13
1675;1809;2012-11-06;85.37
1676;1810;2013-10-05;45
1677;1811;2014-12-19;24.35
1678;1812;2015-04-23;45
1679;1813;2016-12-18;45
1680;1814;2017-06-20;45
1681;1816;1996-07-19;99.19
1682;1817;1997-11-12;98.15
1683;1818;1998-09-25;45
1684;1820;2000-09-05;45
1685;1821;2001-12-16;45
1686;1822;2002-07-02;45
1687;1823;2003-05-03;45
1688;1824;2004-03-16;64.64
1689;1825;2005-04-12;45
1690;1826;2006-07-25;45
1691;1827;2007-04-04;45
1692;1828;2008-03-18;45
1693;1829;2009-04-05;45
1694;1830;2010-05-08;45
1695;1832;2012-03-08;45
1696;1833;2013-07-27;45
1697;1834;2014-10-19;45
1698;1835;2015-06-23;45
1699;1836;2016-04-14;45
1700;1837;2017-10-19;45
1701;1840;1984-10-03;20.04
1702;1841;1985-06-18;45
1703;1842;1986-05-06;45
1704;1843;1987-11-12;45
1705;1844;1988-06-15;54.61
1706;1845;1989-12-05;45
1707;1846;1990-11-19;91.57
1708;1847;1991-12-25;45
1709;1848;1992-10-08;45
1710;1849;1993-07-05;45
1711;1850;1994-12-28;45
1712;1851;1995-12-15;45
1713;1853;1997-05-16;45
1714;1854;1998-07-15;45
1715;1855;1999-11-06;7.08
1716;1856;2000-09-10;45
1717;1857;2001-08-01;45
1718;1858;2002-04-03;45
1719;1859;2003-03-08;45
1720;1860;2004-12-13;45
1721;1861;2005-03-12;45
1722;1862;2006-06-11;45
1723;1863;2007-12-13;45
1724;1864;2008-08-15;45
1725;1865;2009-07-26;74.44
1726;1866;2010-11-01;45
1727;1867;2011-12-18;45
1728;1868;2012-08-11;45
1729;1869;2013-03-02;45
1730;1870;2014-09-06;45
1731;1871;2015-08-19;45
1732;1872;2016-07-25;45
1733;1873;2017-08-18;45
1734;1874;2018-04-18;45
1735;1875;2011-06-02;57.23
1736;1876;2012-11-14;45
1737;1877;2013-07-11;45
1738;1878;2014-06-22;45
1739;1879;2015-06-21;45
1740;1880;2016-04-18;45
1741;1881;2017-04-10;45
1742;1882;2018-12-04;45
1743;1883;2016-09-07;67.27
1744;1884;2017-05-25;20
1745;1885;2018-07-23;20
1746;1887;2012-11-23;45
1747;1888;2013-03-09;45
1748;1889;2014-09-21;45
1749;1890;2015-07-13;19.81
1750;1891;2016-12-28;45
1751;1892;2017-06-02;45
1752;1893;2005-04-22;25
1753;1894;2006-07-26;25
1754;1895;2007-09-01;25
1755;1896;2008-04-15;25
1756;1897;2009-04-03;25
1757;1899;2011-03-08;25
1758;1900;2012-04-09;25
1759;1901;2013-05-15;35.11
1760;1902;2014-03-25;29.17
1761;1903;2015-08-09;25
1762;1904;2016-12-07;25
1763;1905;2017-09-09;25
1764;1907;2016-11-02;15
1765;1908;2017-07-16;15
1766;1911;2001-07-26;12.61
1767;1912;2002-03-18;56.31
1768;1913;2003-08-24;0
1769;1914;2004-03-08;0
1770;1915;2005-09-06;0
1771;1916;2006-04-07;0
1772;1917;2007-05-16;70.18
1773;1918;2008-04-01;43.65
1774;1919;2009-10-13;0
1775;1920;2010-11-06;0
1776;1921;2011-12-01;62.37
1777;1922;2012-12-02;0
1778;1923;2013-10-18;0
1779;1924;2014-04-11;0
1780;1926;2016-07-24;0
1781;1927;2017-03-04;0
1782;1929;2004-06-15;45
1783;1930;2005-08-19;45
1784;1931;2006-07-16;15.84
1785;1932;2007-10-26;45
1786;1933;2008-08-25;14.54
1787;1934;2009-03-07;45
1788;1935;2010-07-16;45
1789;1936;2011-08-21;45
1790;1937;2012-05-22;45
1791;1938;2013-09-18;45
1792;1939;2014-05-07;45
1793;1941;2016-04-13;45
1794;1943;2018-10-01;45
1795;1944;2002-08-20;15
1796;1945;2003-07-27;15
1797;1946;2004-05-15;15
1798;1947;2005-04-27;15
1799;1948;2006-12-16;80.73
1800;1949;2007-11-02;15
1801;1950;2008-05-23;15
1802;1951;2009-05-07;15
1803;1952;2010-07-10;15
1804;1953;2011-06-15;15
1805;1954;2012-06-03;15
1806;1955;2013-12-06;15
1807;1956;2014-07-03;15
1808;1957;2015-09-17;15
1809;1958;2016-03-06;15
1810;1960;2018-09-11;15
1811;1961;1968-04-20;45
1812;1962;1969-11-09;45
1813;1963;1970-05-07;45
1814;1964;1971-09-13;45
1815;1965;1972-12-03;45
1816;1966;1973-12-18;21.88
1817;1967;1974-08-13;45
1818;1968;1975-05-22;69.16
1819;1969;1976-07-14;45
1820;1970;1977-10-18;45
1821;1971;1978-03-16;4.46
1822;1972;1979-12-24;45
1823;1973;1980-07-18;45
1824;1974;1981-04-16;45
1825;1975;1982-06-10;45
1826;1976;1983-04-02;58.64
1827;1977;1984-10-14;45
1828;1978;1985-03-11;45
1829;1979;1986-06-02;45
1830;1980;1987-07-08;45
1831;1981;1988-04-08;45
1832;1982;1989-09-09;2.1
1833;1983;1990-10-28;45
1834;1984;1991-03-26;45
1835;1985;1992-11-14;45
1836;1986;1993-10-11;45
1837;1987;1994-04-17;45
1838;1988;1995-07-14;45
1839;1989;1996-04-24;45
1840;1990;1997-09-16;50.97
1841;1991;1998-08-16;45
1842;1992;1999-12-23;45
1843;1993;2000-11-21;45
1844;1994;2001-10-17;45
1845;1995;2002-11-25;45
1846;1996;2003-12-26;45
1847;1997;2004-11-20;45
1848;1998;2005-06-20;45
1849;1999;2006-07-27;45
1850;2000;2007-03-23;45
1851;2001;2008-04-07;25.66
1852;2003;2010-12-14;45
1853;2004;2011-08-08;2.44
1854;2005;2012-12-15;45
1855;2006;2013-07-06;45
1856;2007;2014-06-01;45
1857;2008;2015-04-10;45
1858;2009;2016-07-26;45
1859;2010;2017-10-18;45
1860;2011;2018-09-06;45
1861;2012;2018-06-18;45
1862;2013;2011-05-01;25
1863;2014;2012-07-11;25
1864;2015;2013-10-20;9.9
1865;2017;2015-11-20;25
1866;2021;2015-04-15;45
1867;2022;2016-12-26;45
1868;2023;2017-09-03;45
1869;2024;2018-11-26;45
