id;membership_id;invoice_date;amount_due
1069;88;2017-03-01;45
1070;88;2018-03-01;45
1071;89;2014-03-01;45
1072;89;2015-03-01;45
1073;89;2016-03-01;45
1074;89;2017-03-01;45
1075;89;2018-03-01;45
1076;90;2012-03-01;45
1077;90;2013-03-01;45
1078;90;2014-03-01;45
1079;90;2015-03-01;45
1080;90;2016-03-01;45
1081;90;2017-03-01;45
1082;90;2018-03-01;45
1083;91;1996-03-01;45
1084;91;1997-03-01;45
1085;91;1998-03-01;45
1086;91;1999-03-01;45
1087;91;2000-03-01;45
1088;91;2001-03-01;45
1089;91;2002-03-01;45
1090;91;2003-03-01;45
1091;91;2004-03-01;45
1092;91;2005-03-01;45
1093;91;2006-03-01;45
1094;91;2007-03-01;45
1095;91;2008-03-01;45
1096;91;2009-03-01;45
1097;91;2010-03-01;45
1098;91;2011-03-01;45
1099;91;2012-03-01;45
1100;91;2013-03-01;45
1101;91;2014-03-01;45
1102;91;2015-03-01;45
1103;91;2016-03-01;45
1104;91;2017-03-01;45
1105;91;2018-03-01;45
1106;92;2015-03-01;45
1107;92;2016-03-01;45
1108;92;2017-03-01;45
1109;92;2018-03-01;45
1110;93;2014-03-01;15
1111;93;2015-03-01;15
1112;93;2016-03-01;15
1113;93;2017-03-01;15
1114;93;2018-03-01;15
1115;95;1990-03-01;45
1116;95;1991-03-01;45
1117;95;1992-03-01;45
1118;95;1993-03-01;45
1119;95;1994-03-01;45
1120;95;1995-03-01;45
1121;95;1996-03-01;45
1122;95;1997-03-01;45
1123;95;1998-03-01;45
1124;95;1999-03-01;45
1125;95;2000-03-01;45
1126;95;2001-03-01;45
1127;95;2002-03-01;45
1128;95;2003-03-01;45
1129;95;2004-03-01;45
1130;95;2005-03-01;45
1131;95;2006-03-01;45
1132;95;2007-03-01;45
1133;95;2008-03-01;45
1134;95;2009-03-01;45
1135;95;2010-03-01;45
1136;95;2011-03-01;45
1137;95;2012-03-01;45
1138;95;2013-03-01;45
1139;95;2014-03-01;45
1140;95;2015-03-01;45
1141;95;2016-03-01;45
1142;95;2017-03-01;45
1143;95;2018-03-01;45
1144;96;2013-03-01;25
1145;96;2014-03-01;25
1146;96;2015-03-01;25
1147;96;2016-03-01;25
1148;96;2017-03-01;25
1149;96;2018-03-01;25
1150;98;1988-03-01;45
1151;98;1989-03-01;45
1152;98;1990-03-01;45
1153;98;1991-03-01;45
1154;98;1992-03-01;45
1155;98;1993-03-01;45
1156;98;1994-03-01;45
1157;98;1995-03-01;45
1158;98;1996-03-01;45
1159;98;1997-03-01;45
1160;98;1998-03-01;45
1161;98;1999-03-01;45
1162;98;2000-03-01;45
1163;98;2001-03-01;45
1164;98;2002-03-01;45
1165;98;2003-03-01;45
1166;98;2004-03-01;45
1167;98;2005-03-01;45
1168;98;2006-03-01;45
1169;98;2007-03-01;45
1170;98;2008-03-01;45
1171;98;2009-03-01;45
1172;98;2010-03-01;45
1173;98;2011-03-01;45
1174;98;2012-03-01;45
1175;98;2013-03-01;45
1176;98;2014-03-01;45
1177;98;2015-03-01;45
1178;98;2016-03-01;45
1179;98;2017-03-01;45
1180;98;2018-03-01;45
1181;99;2017-03-01;45
1182;100;1997-03-01;0
1183;100;1998-03-01;0
1184;100;1999-03-01;0
1185;100;2000-03-01;0
1186;100;2001-03-01;0
1187;100;2002-03-01;0
1188;100;2003-03-01;0
1189;100;2004-03-01;0
1190;100;2005-03-01;0
1191;100;2006-03-01;0
1192;100;2007-03-01;0
1193;100;2008-03-01;0
1194;100;2009-03-01;0
1195;100;2010-03-01;0
1196;101;2016-03-01;45
1197;101;2017-03-01;45
1198;101;2018-03-01;45
1199;102;1989-03-01;0
1200;102;1990-03-01;0
1201;102;1991-03-01;0
1202;102;1992-03-01;0
1203;102;1993-03-01;0
1204;102;1994-03-01;0
1205;102;1995-03-01;0
1206;102;1996-03-01;0
1207;102;1997-03-01;0
1208;102;1998-03-01;0
1209;102;1999-03-01;0
1210;102;2000-03-01;0
1211;102;2001-03-01;0
1212;102;2002-03-01;0
1213;103;1984-03-01;45
1214;103;1985-03-01;45
1215;103;1986-03-01;45
1216;103;1987-03-01;45
1217;103;1988-03-01;45
1218;103;1989-03-01;45
1219;103;1990-03-01;45
1220;103;1991-03-01;45
1221;103;1992-03-01;45
1222;103;1993-03-01;45
1223;103;1994-03-01;45
1224;103;1995-03-01;45
1225;103;1996-03-01;45
1226;103;1997-03-01;45
1227;103;1998-03-01;45
1228;103;1999-03-01;45
1229;103;2000-03-01;45
1230;103;2001-03-01;45
1231;103;2002-03-01;45
1232;103;2003-03-01;45
1233;103;2004-03-01;45
1234;103;2005-03-01;45
1235;103;2006-03-01;45
1236;103;2007-03-01;45
1237;103;2008-03-01;45
1238;103;2009-03-01;45
1239;103;2010-03-01;45
1240;103;2011-03-01;45
1241;103;2012-03-01;45
1242;103;2013-03-01;45
1243;103;2014-03-01;45
1244;103;2015-03-01;45
1245;103;2016-03-01;45
1246;103;2017-03-01;45
1247;103;2018-03-01;45
1248;104;2015-03-01;45
1249;104;2016-03-01;45
1250;104;2017-03-01;45
1251;104;2018-03-01;45
1252;105;2005-03-01;45
1253;105;2006-03-01;45
1254;105;2007-03-01;45
1255;105;2008-03-01;45
1256;105;2009-03-01;45
1257;105;2010-03-01;45
1258;105;2011-03-01;45
1259;105;2012-03-01;45
1260;105;2013-03-01;45
1261;105;2014-03-01;45
1262;105;2015-03-01;45
1263;105;2016-03-01;45
1264;105;2017-03-01;45
1265;105;2018-03-01;45
1266;106;1993-03-01;45
1267;106;1994-03-01;45
1268;106;1995-03-01;45
1269;106;1996-03-01;45
1270;106;1997-03-01;45
1271;106;1998-03-01;45
1272;106;1999-03-01;45
1273;106;2000-03-01;45
1274;106;2001-03-01;45
1275;106;2002-03-01;45
1276;106;2003-03-01;45
1277;106;2004-03-01;45
1278;106;2005-03-01;45
1279;106;2006-03-01;45
1280;106;2007-03-01;45
1281;106;2008-03-01;45
1282;106;2009-03-01;45
1283;106;2010-03-01;45
1284;106;2011-03-01;45
1285;106;2012-03-01;45
1286;106;2013-03-01;45
1287;106;2014-03-01;45
1288;106;2015-03-01;45
1289;106;2016-03-01;45
1290;106;2017-03-01;45
1291;106;2018-03-01;45
1292;107;1989-03-01;0
1293;107;1990-03-01;0
1294;107;1991-03-01;0
1295;107;1992-03-01;0
1296;107;1993-03-01;0
1297;107;1994-03-01;0
1298;107;1995-03-01;0
1299;107;1996-03-01;0
1300;107;1997-03-01;0
1301;107;1998-03-01;0
1302;107;1999-03-01;0
1303;107;2000-03-01;0
1304;107;2001-03-01;0
1305;107;2002-03-01;0
1306;107;2003-03-01;0
1307;107;2004-03-01;0
1308;107;2005-03-01;0
1309;107;2006-03-01;0
1310;107;2007-03-01;0
1311;107;2008-03-01;0
1312;107;2009-03-01;0
1313;107;2010-03-01;0
1314;107;2011-03-01;0
1315;107;2012-03-01;0
1316;107;2013-03-01;0
1317;107;2014-03-01;0
1318;107;2015-03-01;0
1319;107;2016-03-01;0
1320;107;2017-03-01;0
1321;107;2018-03-01;0
1322;108;2010-03-01;0
1323;108;2011-03-01;0
1324;108;2012-03-01;0
1325;108;2013-03-01;0
1326;108;2014-03-01;0
1327;108;2015-03-01;0
1328;108;2016-03-01;0
1329;108;2017-03-01;0
1330;108;2018-03-01;0
1331;109;1994-03-01;45
1332;109;1995-03-01;45
1333;109;1996-03-01;45
1334;109;1997-03-01;45
1335;109;1998-03-01;45
1336;109;1999-03-01;45
1337;109;2000-03-01;45
1338;109;2001-03-01;45
1339;109;2002-03-01;45
1340;109;2003-03-01;45
1341;109;2004-03-01;45
1342;109;2005-03-01;45
1343;109;2006-03-01;45
1344;109;2007-03-01;45
1345;109;2008-03-01;45
1346;109;2009-03-01;45
1347;109;2010-03-01;45
1348;109;2011-03-01;45
1349;109;2012-03-01;45
1350;109;2013-03-01;45
1351;109;2014-03-01;45
1352;109;2015-03-01;45
1353;109;2016-03-01;45
1354;109;2017-03-01;45
1355;109;2018-03-01;45
1356;110;1999-03-01;25
1357;110;2000-03-01;25
1358;110;2001-03-01;25
1359;110;2002-03-01;25
1360;110;2003-03-01;25
1361;110;2004-03-01;25
1362;110;2005-03-01;25
1363;110;2006-03-01;25
1364;110;2007-03-01;25
1365;110;2008-03-01;25
1366;110;2009-03-01;25
1367;110;2010-03-01;25
1368;110;2011-03-01;25
1369;110;2012-03-01;25
1370;110;2013-03-01;25
1371;110;2014-03-01;25
1372;110;2015-03-01;25
1373;110;2016-03-01;25
1374;110;2017-03-01;25
1375;110;2018-03-01;25
1376;111;2012-03-01;0
1377;111;2013-03-01;0
1378;111;2014-03-01;0
1379;111;2015-03-01;0
1380;111;2016-03-01;0
1381;111;2017-03-01;0
1382;111;2018-03-01;0
1383;112;2006-03-01;0
1384;112;2007-03-01;0
1385;112;2008-03-01;0
1386;112;2009-03-01;0
1387;112;2010-03-01;0
1388;112;2011-03-01;0
1389;112;2012-03-01;0
1390;112;2013-03-01;0
1391;112;2014-03-01;0
1392;112;2015-03-01;0
1393;112;2016-03-01;0
1394;112;2017-03-01;0
1395;112;2018-03-01;0
1396;113;2011-03-01;45
1397;113;2012-03-01;45
1398;113;2013-03-01;45
1399;113;2014-03-01;45
1400;113;2015-03-01;45
1401;113;2016-03-01;45
1402;114;2018-03-01;45
1403;115;2016-03-01;20
1404;115;2017-03-01;20
1405;115;2018-03-01;20
1406;116;1991-03-01;45
1407;116;1992-03-01;45
1408;116;1993-03-01;45
1409;116;1994-03-01;45
1410;116;1995-03-01;45
1411;116;1996-03-01;45
1412;116;1997-03-01;45
1413;116;1998-03-01;45
1414;116;1999-03-01;45
1415;116;2000-03-01;45
1416;116;2001-03-01;45
1417;116;2002-03-01;45
1418;116;2003-03-01;45
1419;117;2010-03-01;45
1420;117;2011-03-01;45
1421;117;2012-03-01;45
1422;117;2013-03-01;45
1423;117;2014-03-01;45
1424;117;2015-03-01;45
1425;117;2016-03-01;45
1426;117;2017-03-01;45
1427;118;1989-03-01;20
1428;118;1990-03-01;20
1429;118;1991-03-01;20
1430;118;1992-03-01;20
1431;118;1993-03-01;20
1432;118;1994-03-01;20
1433;118;1995-03-01;20
1434;118;1996-03-01;20
1435;118;1997-03-01;20
1436;118;1998-03-01;20
1437;118;1999-03-01;20
1438;118;2000-03-01;20
1439;118;2001-03-01;20
1440;118;2002-03-01;20
1441;118;2003-03-01;20
1442;118;2004-03-01;20
1443;118;2005-03-01;20
1444;118;2006-03-01;20
1445;118;2007-03-01;20
1446;118;2008-03-01;20
1447;118;2009-03-01;20
1448;118;2010-03-01;20
1449;118;2011-03-01;20
1450;118;2012-03-01;20
1451;118;2013-03-01;20
1452;118;2014-03-01;20
1453;118;2015-03-01;20
1454;118;2016-03-01;20
1455;118;2017-03-01;20
1456;118;2018-03-01;20
1457;119;2014-03-01;15
1458;119;2015-03-01;15
1459;119;2016-03-01;15
1460;119;2017-03-01;15
1461;119;2018-03-01;15
1462;120;2012-03-01;25
1463;120;2013-03-01;25
1464;120;2014-03-01;25
1465;120;2015-03-01;25
1466;120;2016-03-01;25
1467;120;2017-03-01;25
1468;120;2018-03-01;25
1469;121;2011-03-01;45
1470;121;2012-03-01;45
1471;121;2013-03-01;45
1472;121;2014-03-01;45
1473;121;2015-03-01;45
1474;121;2016-03-01;45
1475;121;2017-03-01;45
1476;121;2018-03-01;45
1477;122;2013-03-01;15
1478;122;2014-03-01;15
1479;122;2015-03-01;15
1480;122;2016-03-01;15
1481;122;2017-03-01;15
1482;122;2018-03-01;15
1483;123;1995-03-01;45
1484;123;1996-03-01;45
1485;123;1997-03-01;45
1486;123;1998-03-01;45
1487;123;1999-03-01;45
1488;123;2000-03-01;45
1489;123;2001-03-01;45
1490;123;2002-03-01;45
1491;123;2003-03-01;45
1492;123;2004-03-01;45
1493;123;2005-03-01;45
1494;123;2006-03-01;45
1495;123;2007-03-01;45
1496;123;2008-03-01;45
1497;123;2009-03-01;45
1498;123;2010-03-01;45
1499;123;2011-03-01;45
1500;123;2012-03-01;45
1501;123;2013-03-01;45
1502;123;2014-03-01;45
1503;123;2015-03-01;45
1504;123;2016-03-01;45
1505;123;2017-03-01;45
1506;123;2018-03-01;45
1507;124;1995-03-01;45
1508;124;1996-03-01;45
1509;124;1997-03-01;45
1510;124;1998-03-01;45
1511;124;1999-03-01;45
1512;124;2000-03-01;45
1513;124;2001-03-01;45
1514;124;2002-03-01;45
1515;124;2003-03-01;45
1516;124;2004-03-01;45
1517;124;2005-03-01;45
1518;124;2006-03-01;45
1519;124;2007-03-01;45
1520;124;2008-03-01;45
1521;124;2009-03-01;45
1522;124;2010-03-01;45
1523;124;2011-03-01;45
1524;124;2012-03-01;45
1525;124;2013-03-01;45
1526;124;2014-03-01;45
1527;124;2015-03-01;45
1528;124;2016-03-01;45
1529;124;2017-03-01;45
1530;124;2018-03-01;45
1531;125;1967-03-01;45
1532;125;1968-03-01;45
1533;125;1969-03-01;45
1534;125;1970-03-01;45
1535;125;1971-03-01;45
1536;125;1972-03-01;45
1537;125;1973-03-01;45
1538;125;1974-03-01;45
1539;125;1975-03-01;45
1540;125;1976-03-01;45
1541;125;1977-03-01;45
1542;125;1978-03-01;45
1543;125;1979-03-01;45
1544;125;1980-03-01;45
1545;125;1981-03-01;45
1546;125;1982-03-01;45
1547;125;1983-03-01;45
1548;125;1984-03-01;45
1549;125;1985-03-01;45
1550;125;1986-03-01;45
1551;125;1987-03-01;45
1552;125;1988-03-01;45
1553;125;1989-03-01;45
1554;125;1990-03-01;45
1555;125;1991-03-01;45
1556;125;1992-03-01;45
1557;125;1993-03-01;45
1558;125;1994-03-01;45
1559;125;1995-03-01;45
1560;125;1996-03-01;45
1561;125;1997-03-01;45
1562;125;1998-03-01;45
1563;125;1999-03-01;45
1564;125;2000-03-01;45
1565;125;2001-03-01;45
1566;125;2002-03-01;45
1567;125;2003-03-01;45
1568;125;2004-03-01;45
1569;125;2005-03-01;45
1570;125;2006-03-01;45
1571;125;2007-03-01;45
1572;125;2008-03-01;45
1573;125;2009-03-01;45
1574;125;2010-03-01;45
1575;125;2011-03-01;45
1576;125;2012-03-01;45
1577;125;2013-03-01;45
1578;125;2014-03-01;45
1579;125;2015-03-01;45
1580;125;2016-03-01;45
1581;125;2017-03-01;45
1582;125;2018-03-01;45
1583;126;2018-03-01;45
1584;127;2003-03-01;45
1585;127;2004-03-01;45
1586;127;2005-03-01;45
1587;127;2006-03-01;45
1588;127;2007-03-01;45
1589;127;2008-03-01;45
1590;127;2009-03-01;45
1591;127;2010-03-01;45
1592;127;2011-03-01;45
1593;127;2012-03-01;45
1594;127;2013-03-01;45
1595;127;2014-03-01;45
1596;127;2015-03-01;45
1597;127;2016-03-01;45
1598;127;2017-03-01;45
1599;127;2018-03-01;45
1600;128;1974-03-01;25
1601;128;1975-03-01;25
1602;128;1976-03-01;25
1603;128;1977-03-01;25
1604;128;1978-03-01;25
1605;128;1979-03-01;25
1606;128;1980-03-01;25
1607;128;1981-03-01;25
1608;128;1982-03-01;25
1609;128;1983-03-01;25
1610;128;1984-03-01;25
1611;128;1985-03-01;25
1612;128;1986-03-01;25
1613;128;1987-03-01;25
1614;128;1988-03-01;25
1615;128;1989-03-01;25
1616;128;1990-03-01;25
1617;128;1991-03-01;25
1618;128;1992-03-01;25
1619;128;1993-03-01;25
1620;128;1994-03-01;25
1621;128;1995-03-01;25
1622;128;1996-03-01;25
1623;128;1997-03-01;25
1624;128;1998-03-01;25
1625;128;1999-03-01;25
1626;128;2000-03-01;25
1627;128;2001-03-01;25
1628;128;2002-03-01;25
1629;128;2003-03-01;25
1630;128;2004-03-01;25
1631;128;2005-03-01;25
1632;128;2006-03-01;25
1633;128;2007-03-01;25
1634;128;2008-03-01;25
1635;128;2009-03-01;25
1636;128;2010-03-01;25
1637;128;2011-03-01;25
1638;128;2012-03-01;25
1639;128;2013-03-01;25
1640;128;2014-03-01;25
1641;128;2015-03-01;25
1642;128;2016-03-01;25
1643;128;2017-03-01;25
1644;128;2018-03-01;25
1645;129;2013-03-01;15
1646;129;2014-03-01;15
1647;129;2015-03-01;15
1648;129;2016-03-01;15
1649;129;2017-03-01;15
1650;129;2018-03-01;15
1651;130;2008-03-01;45
1652;130;2009-03-01;45
1653;130;2010-03-01;45
1654;130;2011-03-01;45
1655;130;2012-03-01;45
1656;130;2013-03-01;45
1657;130;2014-03-01;45
1658;130;2015-03-01;45
1659;130;2016-03-01;45
1660;130;2017-03-01;45
1661;130;2018-03-01;45
1662;131;1973-03-01;45
1663;131;1974-03-01;45
1664;131;1975-03-01;45
1665;131;1976-03-01;45
1666;131;1977-03-01;45
1667;131;1978-03-01;45
1668;131;1979-03-01;45
1669;131;1980-03-01;45
1670;131;1981-03-01;45
1671;131;1982-03-01;45
1672;131;1983-03-01;45
1673;131;1984-03-01;45
1674;131;1985-03-01;45
1675;131;1986-03-01;45
1676;131;1987-03-01;45
1677;131;1988-03-01;45
1678;131;1989-03-01;45
1679;131;1990-03-01;45
1680;131;1991-03-01;45
1681;131;1992-03-01;45
1682;131;1993-03-01;45
1683;131;1994-03-01;45
1684;131;1995-03-01;45
1685;131;1996-03-01;45
1686;131;1997-03-01;45
1687;131;1998-03-01;45
1688;131;1999-03-01;45
1689;131;2000-03-01;45
1690;131;2001-03-01;45
1691;131;2002-03-01;45
1692;131;2003-03-01;45
1693;131;2004-03-01;45
1694;131;2005-03-01;45
1695;131;2006-03-01;45
1696;131;2007-03-01;45
1697;131;2008-03-01;45
1698;131;2009-03-01;45
1699;131;2010-03-01;45
1700;131;2011-03-01;45
1701;131;2012-03-01;45
1702;131;2013-03-01;45
1703;131;2014-03-01;45
1704;131;2015-03-01;45
1705;131;2016-03-01;45
1706;131;2017-03-01;45
1707;131;2018-03-01;45
1708;133;2005-03-01;45
1709;133;2006-03-01;45
1710;133;2007-03-01;45
1711;133;2008-03-01;45
1712;133;2009-03-01;45
1713;133;2010-03-01;45
1714;133;2011-03-01;45
1715;133;2012-03-01;45
1716;133;2013-03-01;45
1717;133;2014-03-01;45
1718;133;2015-03-01;45
1719;133;2016-03-01;45
1720;133;2017-03-01;45
1721;133;2018-03-01;45
1722;134;2018-03-01;45
1723;135;2004-03-01;45
1724;135;2005-03-01;45
1725;135;2006-03-01;45
1726;135;2007-03-01;45
1727;135;2008-03-01;45
1728;135;2009-03-01;45
1729;135;2010-03-01;45
1730;135;2011-03-01;45
1731;135;2012-03-01;45
1732;135;2013-03-01;45
1733;135;2014-03-01;45
1734;135;2015-03-01;45
1735;135;2016-03-01;45
1736;135;2017-03-01;45
1737;135;2018-03-01;45
1738;136;2011-03-01;45
1739;136;2012-03-01;45
1740;136;2013-03-01;45
1741;136;2014-03-01;45
1742;136;2015-03-01;45
1743;136;2016-03-01;45
1744;136;2017-03-01;45
1745;136;2018-03-01;45
1746;137;2000-03-01;45
1747;137;2001-03-01;45
1748;137;2002-03-01;45
1749;137;2003-03-01;45
1750;138;1991-03-01;45
1751;138;1992-03-01;45
1752;138;1993-03-01;45
1753;138;1994-03-01;45
1754;138;1995-03-01;45
1755;138;1996-03-01;45
1756;138;1997-03-01;45
1757;138;1998-03-01;45
1758;138;1999-03-01;45
1759;138;2000-03-01;45
1760;138;2001-03-01;45
1761;138;2002-03-01;45
1762;138;2003-03-01;45
1763;138;2004-03-01;45
1764;138;2005-03-01;45
1765;138;2006-03-01;45
1766;138;2007-03-01;45
1767;138;2008-03-01;45
1768;138;2009-03-01;45
1769;138;2010-03-01;45
1770;138;2011-03-01;45
1771;138;2012-03-01;45
1772;138;2013-03-01;45
1773;138;2014-03-01;45
1774;138;2015-03-01;45
1775;138;2016-03-01;45
1776;138;2017-03-01;45
1777;138;2018-03-01;45
1778;139;2000-03-01;0
1779;139;2001-03-01;0
1780;139;2002-03-01;0
1781;139;2003-03-01;0
1782;139;2004-03-01;0
1783;139;2005-03-01;0
1784;139;2006-03-01;0
1785;139;2007-03-01;0
1786;139;2008-03-01;0
1787;139;2009-03-01;0
1788;139;2010-03-01;0
1789;139;2011-03-01;0
1790;139;2012-03-01;0
1791;139;2013-03-01;0
1792;139;2014-03-01;0
1793;139;2015-03-01;0
1794;139;2016-03-01;0
1795;139;2017-03-01;0
1796;139;2018-03-01;0
1797;140;2000-03-01;45
1798;140;2001-03-01;45
1799;140;2002-03-01;45
1800;140;2003-03-01;45
1801;140;2004-03-01;45
1802;140;2005-03-01;45
1803;140;2006-03-01;45
1804;140;2007-03-01;45
1805;140;2008-03-01;45
1806;140;2009-03-01;45
1807;140;2010-03-01;45
1808;140;2011-03-01;45
1809;140;2012-03-01;45
1810;140;2013-03-01;45
1811;140;2014-03-01;45
1812;140;2015-03-01;45
1813;140;2016-03-01;45
1814;140;2017-03-01;45
1815;140;2018-03-01;45
1816;141;1996-03-01;45
1817;141;1997-03-01;45
1818;141;1998-03-01;45
1819;141;1999-03-01;45
1820;141;2000-03-01;45
1821;141;2001-03-01;45
1822;141;2002-03-01;45
1823;141;2003-03-01;45
1824;141;2004-03-01;45
1825;141;2005-03-01;45
1826;141;2006-03-01;45
1827;141;2007-03-01;45
1828;141;2008-03-01;45
1829;141;2009-03-01;45
1830;141;2010-03-01;45
1831;141;2011-03-01;45
1832;141;2012-03-01;45
1833;141;2013-03-01;45
1834;141;2014-03-01;45
1835;141;2015-03-01;45
1836;141;2016-03-01;45
1837;141;2017-03-01;45
1838;142;2014-03-01;15
1839;142;2015-03-01;15
1840;143;1984-03-01;45
1841;143;1985-03-01;45
1842;143;1986-03-01;45
1843;143;1987-03-01;45
1844;143;1988-03-01;45
1845;143;1989-03-01;45
1846;143;1990-03-01;45
1847;143;1991-03-01;45
1848;143;1992-03-01;45
1849;143;1993-03-01;45
1850;143;1994-03-01;45
1851;143;1995-03-01;45
1852;143;1996-03-01;45
1853;143;1997-03-01;45
1854;143;1998-03-01;45
1855;143;1999-03-01;45
1856;143;2000-03-01;45
1857;143;2001-03-01;45
1858;143;2002-03-01;45
1859;143;2003-03-01;45
1860;143;2004-03-01;45
1861;143;2005-03-01;45
1862;143;2006-03-01;45
1863;143;2007-03-01;45
1864;143;2008-03-01;45
1865;143;2009-03-01;45
1866;143;2010-03-01;45
1867;143;2011-03-01;45
1868;143;2012-03-01;45
1869;143;2013-03-01;45
1870;143;2014-03-01;45
1871;143;2015-03-01;45
1872;143;2016-03-01;45
1873;143;2017-03-01;45
1874;143;2018-03-01;45
1875;144;2011-03-01;45
1876;144;2012-03-01;45
1877;144;2013-03-01;45
1878;144;2014-03-01;45
1879;144;2015-03-01;45
1880;144;2016-03-01;45
1881;144;2017-03-01;45
1882;144;2018-03-01;45
1883;145;2016-03-01;20
1884;145;2017-03-01;20
1885;145;2018-03-01;20
1886;146;2011-03-01;45
1887;146;2012-03-01;45
1888;146;2013-03-01;45
1889;146;2014-03-01;45
1890;146;2015-03-01;45
1891;146;2016-03-01;45
1892;146;2017-03-01;45
1893;147;2005-03-01;25
1894;147;2006-03-01;25
1895;147;2007-03-01;25
1896;147;2008-03-01;25
1897;147;2009-03-01;25
1898;147;2010-03-01;25
1899;147;2011-03-01;25
1900;147;2012-03-01;25
1901;147;2013-03-01;25
1902;147;2014-03-01;25
1903;147;2015-03-01;25
1904;147;2016-03-01;25
1905;147;2017-03-01;25
1906;147;2018-03-01;25
1907;148;2016-03-01;15
1908;148;2017-03-01;15
1909;148;2018-03-01;15
1910;149;2000-03-01;0
1911;149;2001-03-01;0
1912;149;2002-03-01;0
1913;149;2003-03-01;0
1914;149;2004-03-01;0
1915;149;2005-03-01;0
1916;149;2006-03-01;0
1917;149;2007-03-01;0
1918;149;2008-03-01;0
1919;149;2009-03-01;0
1920;149;2010-03-01;0
1921;149;2011-03-01;0
1922;149;2012-03-01;0
1923;149;2013-03-01;0
1924;149;2014-03-01;0
1925;149;2015-03-01;0
1926;149;2016-03-01;0
1927;149;2017-03-01;0
1928;149;2018-03-01;0
1929;150;2004-03-01;45
1930;150;2005-03-01;45
1931;150;2006-03-01;45
1932;150;2007-03-01;45
1933;150;2008-03-01;45
1934;150;2009-03-01;45
1935;150;2010-03-01;45
1936;150;2011-03-01;45
1937;150;2012-03-01;45
1938;150;2013-03-01;45
1939;150;2014-03-01;45
1940;150;2015-03-01;45
1941;150;2016-03-01;45
1942;150;2017-03-01;45
1943;150;2018-03-01;45
1944;151;2002-03-01;15
1945;151;2003-03-01;15
1946;151;2004-03-01;15
1947;151;2005-03-01;15
1948;151;2006-03-01;15
1949;151;2007-03-01;15
1950;151;2008-03-01;15
1951;151;2009-03-01;15
1952;151;2010-03-01;15
1953;151;2011-03-01;15
1954;151;2012-03-01;15
1955;151;2013-03-01;15
1956;151;2014-03-01;15
1957;151;2015-03-01;15
1958;151;2016-03-01;15
1959;151;2017-03-01;15
1960;151;2018-03-01;15
1961;152;1968-03-01;45
1962;152;1969-03-01;45
1963;152;1970-03-01;45
1964;152;1971-03-01;45
1965;152;1972-03-01;45
1966;152;1973-03-01;45
1967;152;1974-03-01;45
1968;152;1975-03-01;45
1969;152;1976-03-01;45
1970;152;1977-03-01;45
1971;152;1978-03-01;45
1972;152;1979-03-01;45
1973;152;1980-03-01;45
1974;152;1981-03-01;45
1975;152;1982-03-01;45
1976;152;1983-03-01;45
1977;152;1984-03-01;45
1978;152;1985-03-01;45
1979;152;1986-03-01;45
1980;152;1987-03-01;45
